Fiyat,Yıl,Kilometre,İlan Tarihi,Ortalama Kasko,Ortalama Trafik Sigortası,Üretim Yılı (İlk/Son),Silindir Sayısı,Koltuk Sayısı,Bagaj Hacmi,Yakıt Deposu,Seri,Model,Vites Tipi,Sınıfı,is_Nissan,Kimden_Sahibinden,Kimden_Yetkili Bayiden,Yakıt Tipi_Dizel,Yakıt Tipi_Elektrik,Yakıt Tipi_Hibrit,Yakıt Tipi_LPG & Benzin,Kasa Tipi_Coupe,Kasa Tipi_Crossover,Kasa Tipi_Hard top,Kasa Tipi_Panelvan,Kasa Tipi_Pick-Up,Kasa Tipi_SUV,Çekiş_AWD (Elektronik),Çekiş_Arkadan İtiş,Çekiş_Önden Çekiş,Renk_Bej,Renk_Beyaz,Renk_Bordo,Renk_Diğer,Renk_Füme,Renk_Gri,Renk_Gri (Gümüş),Renk_Gri (metalik),Renk_Gri (titanyum),Renk_Kahverengi,Renk_Kırmızı,Renk_Lacivert,Renk_Mavi,Renk_Mavi (metalik),Renk_Mor,Renk_Sarı,Renk_Siyah,Renk_Turuncu,Renk_Yeşil,Renk_Yeşil (metalik),Renk_Şampanya,total_painted_parts,total_changed_parts,is_fully_original,paint_damage_score,sağ_arka_çamurluk_durumu,sol_arka_çamurluk_durumu,sağ_ön_çamurluk_durumu,sol_ön_çamurluk_durumu,sağ_arka_kapı_durumu,sol_arka_kapı_durumu,sağ_ön_kapı_durumu,sol_ön_kapı_durumu,arka_kaput_durumu,motor_kaputu_durumu,ön_tampon_durumu,arka_tampon_durumu,tavan_durumu,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Şehir İçi Yakıt Tüketimi,Şehir Dışı Yakıt Tüketimi,Tork,Maksimum Güç,Minimum Güç,Hızlanma (0-100),Maksimum Hız,Uzunluk,Genişlik,Yükseklik,Ağırlık,Boş Ağırlığı,Aks Aralığı,Jant Boyutu,log_Fiyat
1625000,2019,72000,0.39865964394077724,9.713960095491844,9.358329249689632,2020.0,4,5,5.996452088619021,55.0,1443467.618651893,2132233.9,1,1477336.4188118812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332.0,5.081404364984463,5.4,6.7,4.6,270.0,5500.0,1600.0,10.1,198.0,8.388222810119277,1806.0,1590.0,7.530479995245536,1315.0,7.881182202227102,17,14.301018989130402
1165000,2016,195000,0.45535915742054756,9.84792198708642,9.310728546007452,2015.5,4,5,5.996452088619021,55.0,1443467.618651893,1206611.111111111,2,1477336.4188118812,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.875197323201151,4.6,5.3,4.2,320.0,4000.0,1750.0,10.7,182.0,8.384804003370492,1800.0,1590.0,7.603897968521881,1461.0,7.881182202227102,16,13.968232503350668
1245000,2015,182000,0.3802368171305215,9.691407573577898,9.34425918954197,2014.5,4,7,6.311734809152915,60.0,1786400.3333333333,1479494.2790697673,2,1669651.0332640333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6094379124341003,1.0986122886681096,0,1.9459101490553132,2,3,2,0,2,0,2,0,3,0,0,0,0,1598.0,4.875197323201151,5.1,5.8,4.7,320.0,4000.0,1750.0,11.4,180.0,8.443331342817782,1820.0,1695.0,7.666690200080086,1540.0,7.903596289614301,19,14.034646891093473
762500,2013,140000,0.520334029185888,9.726452000171411,9.458137510729049,2012.0,4,5,5.529429087511423,46.0,1111294.2708333333,851728.5714285715,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0,1.3862943611198906,0,0,2,0,0,0,0,2,0,2,0,0,0,1598.0,4.770684624465665,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1570.0,7.408530566894626,1225.0,7.836369760545124,17,13.544359098938253
999750,2018,65250,0.5166983483529712,9.583213415483687,9.521861033907806,2016.5,4,5,5.872117789475416,46.0,1111294.2708333333,935536.1111111111,0,1296652.5801526718,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,0,1.3862943611198906,0,0,0,0,0,2,0,3,0,1,0,0,0,1461.0,4.709530201312334,4.0,4.6,3.7,260.0,4000.0,2750.0,11.2,175.0,8.327484416188264,1765.0,1565.0,7.479299637782834,1305.0,7.836369760545124,16,13.815261526958627
1445000,2021,52000,0.317967721812491,9.691160293655768,9.286930974137896,2022.0,3,5,6.0473721790462776,46.0,1111294.2708333333,1582064.2857142857,1,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.0,4.7535901911063645,5.2,5.9,4.8,200.0,5250.0,3000.0,11.8,180.0,8.345455428161928,1800.0,1595.0,7.427144133408616,1187.0,7.877397186353287,19,14.183620571569953
1800000,2025,3,0.10020752130848787,9.38915578944085,9.286930974137896,2022.0,3,5,6.0473721790462776,46.0,1111294.2708333333,1434084.5454545454,1,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.0,4.7535901911063645,5.2,5.9,4.8,200.0,5250.0,3000.0,11.8,180.0,8.345455428161928,1800.0,1595.0,7.427144133408616,1187.0,7.877397186353287,17,14.403297778421795
1900000,2025,5,0.31122270017353304,9.691160293655768,9.286930974137896,2022.0,3,5,6.0473721790462776,46.0,1111294.2708333333,1582064.2857142857,1,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.0,4.7535901911063645,5.2,5.9,4.8,200.0,5250.0,3000.0,11.8,180.0,8.345455428161928,1800.0,1595.0,7.427144133408616,1187.0,7.877397186353287,19,14.45736497045232
725000,2016,465000,0.33987658594069803,9.809361698864409,9.269013626308727,2016.144027816541,4,5,6.197936068771131,60.688631670735504,1109876.25,1485245.283018868,0,1477336.4188118812,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,0,2.0794415416798357,2,2,2,0,2,0,0,2,2,0,0,2,0,2250.5,5.099866427824199,7.4,9.1,6.4,450.0,3750.0,1500.0,10.8,180.0,8.581294116822761,1850.0,1840.0,8.086717920303906,2135.0,8.055475141757274,18,13.493928313146206
1075000,2014,230000,0.4020142155063635,9.796904067133344,9.310728546007452,2015.5,4,5,5.996452088619021,55.0,1443467.618651893,1385716.8539325842,2,1477336.4188118812,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.875197323201151,4.6,5.3,4.2,320.0,4000.0,1750.0,10.7,182.0,8.384804003370492,1800.0,1590.0,7.603897968521881,1461.0,7.881182202227102,17,13.887832149776026
1390000,2016,164000,0.41860541943738117,9.695607723763638,9.388925888574828,2016.1363703653335,4,5,6.164724392591734,56.98362948492445,1443467.618651893,1296668.888888889,2,1477336.4188118812,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.9344739331306915,4.6,5.3,4.2,320.0,4000.0,1750.0,10.7,182.0,8.384804003370492,1800.0,1590.0,7.603897968521881,1461.0,7.881182202227102,17,14.144815024531075
2400000,2023,15000,0.5051908127115019,9.733392870375411,9.433497423887214,2022.6708698400037,4,5,6.250736606345036,51.694895036470825,1443467.618651893,2132233.9,2,1477336.4188118812,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.5,5.099866427824199,5.4,6.7,4.6,270.0,5500.0,1600.0,10.1,198.0,8.388222810119277,1806.0,1590.0,7.530479995245536,1315.0,7.881182202227102,17,14.690979711984754
1500000,2020,102000,0.3306102848472181,9.633121357849578,9.358329249689632,2020.0,4,5,5.996452088619021,55.0,1443467.618651893,1445703.3333333333,1,1477336.4188118812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332.0,5.081404364984463,5.4,6.7,4.6,270.0,5500.0,1600.0,10.1,198.0,8.388222810119277,1806.0,1590.0,7.530479995245536,1315.0,7.881182202227102,17,14.220976332738882
1935000,2022,72000,0.4661639440969052,9.70792849053727,9.417208738632189,2021.7204078417528,4,5,6.214156379751323,51.93354189370939,1443467.618651893,2132233.9,2,1477336.4188118812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.5,5.099866427824199,5.4,6.7,4.6,270.0,5500.0,1600.0,10.1,198.0,8.388222810119277,1806.0,1590.0,7.530479995245536,1315.0,7.881182202227102,17,14.475618401241752
1465000,2019,85000,0.40242455567485824,9.713960095491844,9.358329249689632,2020.0,4,5,5.996452088619021,55.0,1443467.618651893,1642300.0,1,1477336.4188118812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,3,0,0,0,1332.0,5.081404364984463,5.4,6.7,4.6,270.0,5500.0,1600.0,10.1,198.0,8.388222810119277,1806.0,1590.0,7.530479995245536,1315.0,7.881182202227102,17,14.19736648302693
1260000,2017,98000,0.41595416510333294,9.627063286916973,9.416508844873498,2017.041161359255,4,5,6.1249796938977035,54.20200125660335,1109876.25,1102261.3636363635,0,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.5,5.099866427824199,6.4,7.0,6.1,403.0,3750.0,1500.0,12.1,172.0,8.575650760987806,1850.0,1790.0,8.010027528481734,1913.0,8.055475141757274,16,14.04662307257814
1645000,2020,103000,0.44251884708735467,9.688448901944032,9.409067459663149,2019.8511187114884,4,5,6.184848969776248,53.195402979117034,1109876.25,1485245.283018868,2,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,0,2250.5,5.241747015059643,7.4,9.1,6.4,450.0,3750.0,1500.0,10.8,180.0,8.581294116822761,1850.0,1840.0,8.086717920303906,2135.0,8.055475141757274,18,14.31325155008416
550000,2001,270000,0.16568335349932184,9.631375570158484,9.06233971730753,2005.0,4,5,6.982862751468942,75.0,493668.1818181818,478971.2121212121,0,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2488.0,4.897839799950911,7.6,9.6,6.5,304.0,4000.0,2000.0,13.0,160.0,8.535229553902337,1825.0,1830.0,7.941295570906532,1665.0,7.989899374942939,16,13.217675375388819
1040000,2013,110000,0.3709148098126789,9.665357258913595,9.352360631996612,2013.0,4,5,6.018593214496234,65.0,1443467.618651893,1009597.1428571428,0,1477336.4188118812,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0,1.0986122886681096,0,0,2,0,0,0,2,0,0,0,0,0,0,1461.0,4.709530201312334,5.1,5.9,4.7,240.0,4000.0,2000.0,12.2,177.0,8.373553741214627,1783.0,1615.0,7.565793282428515,1407.0,7.875119281040293,16,13.854732232655556
2025000,2023,43800,0.4753604376252354,9.700684465721242,9.426861445030672,2022.6485910332335,4,5,6.217323856224533,50.817747083105814,1443467.618651893,2132233.9,2,1477336.4188118812,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.5,5.099866427824199,5.4,6.7,4.6,270.0,5500.0,1600.0,10.1,198.0,8.388222810119277,1806.0,1590.0,7.530479995245536,1315.0,7.881182202227102,17,14.521080752349816
2125750,2024,35000,0.48332178710817786,9.708806018270334,9.42880783402314,2023.5812297611308,4,5,6.22886230149092,50.15280507080138,1443467.618651893,2132233.9,2,1477336.4188118812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0,1.0986122886681096,2,0,0,0,2,0,0,0,0,0,0,0,0,1300.5,5.099866427824199,5.4,6.7,4.6,270.0,5500.0,1600.0,10.1,198.0,8.388222810119277,1806.0,1590.0,7.530479995245536,1315.0,7.881182202227102,17,14.569635709670132
645000,2010,377700,0.3661908124370503,9.499196754655733,9.494541392591309,2011.0,4,5,6.018593214496234,65.0,1443467.618651893,829673.96,0,1477336.4188118812,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0,1.0986122886681096,0,0,0,0,0,0,0,2,2,0,0,0,0,1461.0,4.709530201312334,5.1,5.9,4.7,240.0,4000.0,2000.0,12.2,177.0,8.373553741214627,1783.0,1615.0,7.565793282428515,1407.0,7.875119281040293,16,13.377007146164305
1119900,2016,175000,0.506302527896537,9.84792198708642,9.3502762122737,2015.5,4,5,5.996452088619021,55.0,1443467.618651893,934502.6785714285,0,1477336.4188118812,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0,1.3862943611198906,0,0,2,2,0,0,2,0,0,0,0,0,0,1461.0,4.709530201312334,3.8,4.2,3.6,260.0,4000.0,1750.0,12.4,180.0,8.384804003370492,1800.0,1590.0,7.555381944240273,1365.0,7.881182202227102,16,13.928750846507256
1059000,2015,254000,0.46836386207054614,9.772182251758139,9.394576760974909,2016.0,4,5,5.996452088619021,55.0,1443467.618651893,1412068.9917355373,2,1477336.4188118812,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.875197323201151,4.6,5.3,4.2,320.0,4000.0,1750.0,10.7,182.0,8.384804003370492,1800.0,1590.0,7.603897968521881,1461.0,7.881182202227102,19,13.872836568870161
1135000,2016,199650,0.3966603705209826,9.684374370790435,9.377684708747376,2016.12425267445,4,5,6.1464594424664085,56.72532561688604,1443467.618651893,1263190.2173913044,2,1477336.4188118812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,0,1197.0,4.736198448394496,5.6,6.6,5.1,165.0,4500.0,2000.0,12.9,173.0,8.384804003370492,1800.0,1590.0,7.53955882930103,1332.0,7.881182202227102,16,13.942144089954521
3500000,2025,13500,0.586566914170648,9.874958206209016,9.423997100166124,2023.0,3,5,6.3561076606958915,55.0,1786400.3333333333,2913440.3846153845,2,1669651.0332640333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497.0,5.365976015021851,6.3,5.8,4.7,525.0,4000.0,1750.0,7.0,180.0,8.45126704130007,1840.0,1725.0,7.7752758464868625,1917.0,7.903226808730733,19,15.068273812173887
2250000,2024,19500,0.4938212925781089,9.715482842341043,9.433306881665878,2023.5874871830185,4,5,6.237776340656228,50.3180380198346,1443467.618651893,2132233.9,2,1477336.4188118812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.5,5.099866427824199,5.4,6.7,4.6,270.0,5500.0,1600.0,10.1,198.0,8.388222810119277,1806.0,1590.0,7.530479995245536,1315.0,7.881182202227102,17,14.626441218624949
1190000,2016,69000,0.4189942319559181,9.583213415483687,9.4535218170269,2016.5,4,5,5.872117789475416,46.0,1111294.2708333333,1216250.0,2,1296652.5801526718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.0,4.770684624465665,6.3,8.3,5.2,158.0,6000.0,4000.0,11.5,170.0,8.327484416188264,1765.0,1565.0,7.427144133408616,1205.0,7.836369760545124,18,13.989464705423494
457000,2006,332000,0.1570204780672153,9.664374874020456,9.034789610996132,2006.5,4,5,6.982862751468942,80.0,1109876.25,662560.0,0,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,0,2.0794415416798357,2,2,2,2,2,2,0,0,0,2,0,0,0,2488.0,4.976733742420574,9.1,10.9,8.0,356.0,4000.0,2000.0,12.7,170.0,8.560444233410552,1850.0,1766.0,7.9420068084898565,1948.0,8.071218539969863,16,13.032440858057756
425000,2004,499000,0.31683409080130653,9.792591735403045,9.261318644931311,2005.0060293357103,5,5,6.137453407490219,70.75649184257327,493668.1818181818,478971.2121212121,0,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.5,4.9344739331306915,7.6,9.6,6.5,304.0,4000.0,2000.0,13.0,160.0,8.535229553902337,1825.0,1830.0,7.941295570906532,1665.0,7.989899374942939,16,12.959846800844963
1425000,2019,64000,0.4309579923856459,9.626344780455389,9.427262777551476,2018.9006464096121,4,5,6.138933541321926,52.38255305554321,1109876.25,1485245.283018868,2,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0,1.791759469228055,0,0,2,2,0,2,0,3,0,3,0,0,0,2250.5,5.241747015059643,7.4,9.1,6.4,450.0,3750.0,1500.0,10.8,180.0,8.581294116822761,1850.0,1840.0,8.086717920303906,2135.0,8.055475141757274,18,14.169683073439028
1199000,2017,255000,0.3452737760026581,9.727845135852004,9.274943226863481,2019.0,4,5,6.526406431294243,80.0,1109876.25,1485245.283018868,2,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298.0,5.25227342804663,7.4,9.1,6.4,450.0,3750.0,1500.0,10.8,180.0,8.581294116822761,1850.0,1840.0,8.086717920303906,2135.0,8.055475141757274,18,13.99699926803766
725000,2011,425000,0.3448248940920453,9.783436597654791,9.28847977983415,2011.5022109795996,4,5,6.167800350291284,64.23791804669054,1109876.25,662560.0,0,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.5,5.099866427824199,9.1,10.9,8.0,356.0,4000.0,2000.0,12.7,170.0,8.560444233410552,1850.0,1766.0,7.9420068084898565,1956.0,8.071218539969863,16,13.493928313146206
595900,2011,300000,0.34849851437568646,9.678737124488228,9.34438148503223,2011.4690806462293,4,5,6.100975401413531,61.096260442420544,1109876.25,662560.0,0,910288.2716049383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0986122886681096,0,1.9459101490553132,2,2,3,3,0,0,0,0,2,2,0,0,0,2250.5,5.099866427824199,9.1,10.9,8.0,356.0,4000.0,2000.0,12.7,170.0,8.560444233410552,1850.0,1766.0,7.9420068084898565,1956.0,8.071218539969863,16,13.297829824867577
1489000,2017,150000,0.42697886169799637,9.69980279357366,9.393058810379614,2017.0678984433298,4,5,6.1746635092794,56.20231580633026,1443467.618651893,1412068.9917355373,2,1477336.4188118812,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.5,4.9344739331306915,4.7,5.3,4.4,320.0,4000.0,1750.0,11.1,183.0,8.388222810119277,1806.0,1590.0,7.619233416226805,1492.0,7.881182202227102,17,14.213615983257593
